Category,Street ID,Street Name,Context,Outcome Category,Outcome Date,Service,Location Subtype,ID,Persistent ID,Epoch,Ward Code,Ward Name,Easting,Northing,Longitude,Latitude,Spatial Accuracy,Last Uploaded,Location
Shoplifting,965125,On or near Nightclub,,Court result unavailable,02/01/2020 12:00:00 AM,Police Force,,75284402,8914018b69139b2aed380e9c79d4b1ef2cc23805698a32e87d391d70dd5f2c7b,06/01/2019 12:00:00 AM,00AG02N,Camden Town with Primrose Hill,528676.258,184138.699,-0.14588,51.541489,This is only an approximation of where the crime happened,18/02/2021,"(51.541489, -0.14588)"
Shoplifting,964903,On or near Supermarket,,Local resolution,06/01/2019 12:00:00 AM,Police Force,,75284577,fb179f95bb18e6b45fbd3a0c54fdbb981791815d3069ff77ebd19077216e9de0,06/01/2019 12:00:00 AM,00AG02N,Camden Town with Primrose Hill,529030.221,184039.745,-0.140815,51.540519,This is only an approximation of where the crime happened,18/02/2021,"(51.540519, -0.140815)"
Shoplifting,964909,On or near Underhill Street,,Court result unavailable,12/01/2019 12:00:00 AM,Police Force,,75290303,a8875aa5864c0e7970a39cbc67c473e93177c22ff45760709abaaeaaa7220331,06/01/2019 12:00:00 AM,00AG02N,Camden Town with Primrose Hill,528889.253,183740.736,-0.142956,51.537864,This is only an approximation of where the crime happened,18/02/2021,"(51.537864, -0.142956)"
Shoplifting,964903,On or near Supermarket,,Court result unavailable,12/01/2019 12:00:00 AM,Police Force,,75284310,a92995f09fb66500692340edd38faabaf736bb9940f5c472e63bff947d8daa44,06/01/2019 12:00:00 AM,00AG02N,Camden Town with Primrose Hill,529030.221,184039.745,-0.140815,51.540519,This is only an approximation of where the crime happened,18/02/2021,"(51.540519, -0.140815)"
Shoplifting,964912,On or near Parkway,,Status update unavailable,09/01/2019 12:00:00 AM,Police Force,,75282760,1716a207b645e3dfcb284494b1043d8e5ad5964320ed2c1f2e1e6ddaece46a30,06/01/2019 12:00:00 AM,00AG02N,Camden Town with Primrose Hill,528749.252,183725.723,-0.144979,51.537761,This is only an approximation of where the crime happened,18/02/2021,"(51.537761, -0.144979)"
Shoplifting,965043,On or near Erskine Road,,Status update unavailable,09/01/2019 12:00:00 AM,Police Force,,75284556,6f4fe38eebd74f1d7f27779d0c003595d6661aa43f6e2559936ff2910fddf662,06/01/2019 12:00:00 AM,00AG02N,Camden Town with Primrose Hill,527885.218,184164.671,-0.157271,51.541902,This is only an approximation of where the crime happened,18/02/2021,"(51.541902, -0.157271)"
Shoplifting,965019,On or near St George's Mews,,Investigation complete; no suspect identified,03/01/2020 12:00:00 AM,Police Force,,75285958,c3d71612dba5ec20a0896eac6d3cc8d70525b22f590940d16e0d0c69148ac809,06/01/2019 12:00:00 AM,00AG02N,Camden Town with Primrose Hill,527835.223,184036.674,-0.158038,51.540763,This is only an approximation of where the crime happened,18/02/2021,"(51.540763, -0.158038)"
Shoplifting,964871,On or near Greenland Street,,Status update unavailable,09/01/2019 12:00:00 AM,Police Force,,75306468,9528ee48e9a7413fd79237ac3056abb67e45c0f27d9d0798bf7f7b0112148b35,06/01/2019 12:00:00 AM,00AG02N,Camden Town with Primrose Hill,528994.242,183792.695,-0.141424,51.538307,This is only an approximation of where the crime happened,18/02/2021,"(51.538307, -0.141424)"
Shoplifting,964908,On or near Parking Area,,Court result unavailable,12/01/2019 12:00:00 AM,Police Force,,75320894,fbe993798b9fe40820f08f7bd7a9f2d01462bd5616e9aece0165d13a0ffc265c,06/01/2019 12:00:00 AM,00AG02N,Camden Town with Primrose Hill,528882.239,183773.717,-0.143045,51.538162,This is only an approximation of where the crime happened,18/02/2021,"(51.538162, -0.143045)"
Shoplifting,964928,On or near Nightclub,,Court result unavailable,02/01/2020 12:00:00 AM,Police Force,,75325345,5cb1c0d6bc742bad586c6841c8e67f127e7f09e996ed1a527c7f4886897a6c06,06/01/2019 12:00:00 AM,00AG02N,Camden Town with Primrose Hill,528881.209,183942.714,-0.142998,51.539681,This is only an approximation of where the crime happened,18/02/2021,"(51.539681, -0.142998)"
Shoplifting,965043,On or near Erskine Road,,Status update unavailable,09/01/2019 12:00:00 AM,Police Force,,75285909,8d6d1d4910bb5f0958d090e292bed538112d19efd535c81499c7d469397749a2,06/01/2019 12:00:00 AM,00AG02N,Camden Town with Primrose Hill,527885.218,184164.671,-0.157271,51.541902,This is only an approximation of where the crime happened,18/02/2021,"(51.541902, -0.157271)"
Shoplifting,964928,On or near Nightclub,,Status update unavailable,09/01/2019 12:00:00 AM,Police Force,,75327871,bc808e435e8c7ce7b17a3851a7fa6d790ea5f8cefaa668a1b3264a6a5e39eb1b,06/01/2019 12:00:00 AM,00AG02N,Camden Town with Primrose Hill,528881.209,183942.714,-0.142998,51.539681,This is only an approximation of where the crime happened,18/02/2021,"(51.539681, -0.142998)"
Shoplifting,965097,On or near Gloucester Avenue,,Status update unavailable,09/01/2019 12:00:00 AM,Police Force,,75290285,edf1c1e4c09bd7869b2e4f410c2f239f7868c17a94c3a6d5de0fea99e9d94f62,06/01/2019 12:00:00 AM,00AG02N,Camden Town with Primrose Hill,528370.272,183962.71,-0.150354,51.539977,This is only an approximation of where the crime happened,18/02/2021,"(51.539977, -0.150354)"
Shoplifting,965104,On or near Edis Street,,Status update unavailable,09/01/2019 12:00:00 AM,Police Force,,75297815,92f9a8b23e4876f6fdf9fe259d91a3762db6f203cbb743cc93ce65264a79ffd3,06/01/2019 12:00:00 AM,00AG02N,Camden Town with Primrose Hill,528256.239,183963.724,-0.151997,51.540012,This is only an approximation of where the crime happened,18/02/2021,"(51.540012, -0.151997)"
Shoplifting,965125,On or near Nightclub,,Status update unavailable,09/01/2019 12:00:00 AM,Police Force,,75296062,6edadade5074b42b59946da94eae11563c3d175b3033dac906519a687e93a840,06/01/2019 12:00:00 AM,00AG02N,Camden Town with Primrose Hill,528676.258,184138.699,-0.14588,51.541489,This is only an approximation of where the crime happened,18/02/2021,"(51.541489, -0.14588)"
Shoplifting,964926,On or near Arlington Road,,Status update unavailable,09/01/2019 12:00:00 AM,Police Force,,75283000,2e1d00cd7a709d7663f13e59185ce71c239b25315fb3e9b88df32f5522217313,06/01/2019 12:00:00 AM,00AG02N,Camden Town with Primrose Hill,528815.231,183813.745,-0.143996,51.538537,This is only an approximation of where the crime happened,18/02/2021,"(51.538537, -0.143996)"
Theft from the person,964873,On or near Greenland Place,,Status update unavailable,09/01/2019 12:00:00 AM,Police Force,,75290937,2a2813ebbe9f21726208c11988c78abd6b7dd753be8904931c5a2a0c084974e4,06/01/2019 12:00:00 AM,00AG02N,Camden Town with Primrose Hill,528987.226,183836.692,-0.141509,51.538704,This is only an approximation of where the crime happened,18/02/2021,"(51.538704, -0.141509)"
Theft from the person,965140,On or near Nightclub,,Status update unavailable,09/01/2019 12:00:00 AM,Police Force,,75294925,0ca4c6b14a4b481635baacbb9ca2f98c4e54a82a6a7dd28afe5e3fcc7f513f79,06/01/2019 12:00:00 AM,00AG02N,Camden Town with Primrose Hill,528648.214,184122.744,-0.14629,51.541352,This is only an approximation of where the crime happened,18/02/2021,"(51.541352, -0.14629)"
Theft from the person,964900,On or near Theatre/concert Hall,,Status update unavailable,09/01/2019 12:00:00 AM,Police Force,,75286496,7388848a56b78ff61d7b2d9d30285f25a04371a891c53e6e919805be7d1152c1,06/01/2019 12:00:00 AM,00AG02N,Camden Town with Primrose Hill,528951.251,183889.745,-0.142008,51.539189,This is only an approximation of where the crime happened,18/02/2021,"(51.539189, -0.142008)"
Theft from the person,964925,On or near Camden High Street,,Status update unavailable,09/01/2019 12:00:00 AM,Police Force,,75282878,a47280a1f4f33575595fe1de5aa0e6311e3364a6a00e0cbe0cceec2d9612ac24,06/01/2019 12:00:00 AM,00AG02N,Camden Town with Primrose Hill,528818.243,184017.672,-0.143878,51.540369,This is only an approximation of where the crime happened,18/02/2021,"(51.540369, -0.143878)"
Theft from the person,964904,On or near Supermarket,,Status update unavailable,09/01/2019 12:00:00 AM,Police Force,,75282857,d6f1da0ccc9fb2e3338f9d1e0a6ebd4fdf919a9c136b4ecb4933f07876be63f7,06/01/2019 12:00:00 AM,00AG02N,Camden Town with Primrose Hill,528956.26,183681.681,-0.142012,51.537318,This is only an approximation of where the crime happened,18/02/2021,"(51.537318, -0.142012)"
Theft from the person,965127,On or near Supermarket,,Status update unavailable,09/01/2019 12:00:00 AM,Police Force,,75285233,d69a77a4e1d21780694465da70a05a5fc6c631bc7cc6ba8bc930f33dfa0bcb7a,06/01/2019 12:00:00 AM,00AG02N,Camden Town with Primrose Hill,528409.259,184105.679,-0.14974,51.541253,This is only an approximation of where the crime happened,18/02/2021,"(51.541253, -0.14974)"
Theft from the person,964900,On or near Theatre/concert Hall,,Status update unavailable,09/01/2019 12:00:00 AM,Police Force,,75285655,a4f0525420cbf15933f68ae457671fcd345d614da599517276954eed4fa3ef09,06/01/2019 12:00:00 AM,00AG02N,Camden Town with Primrose Hill,528951.251,183889.745,-0.142008,51.539189,This is only an approximation of where the crime happened,18/02/2021,"(51.539189, -0.142008)"
Theft from the person,964928,On or near Nightclub,,Status update unavailable,09/01/2019 12:00:00 AM,Police Force,,75285640,ef7b1cc84aee7e15972ff709312393256b8b218d7c6201cf3dab31da25e334ce,06/01/2019 12:00:00 AM,00AG02N,Camden Town with Primrose Hill,528881.209,183942.714,-0.142998,51.539681,This is only an approximation of where the crime happened,18/02/2021,"(51.539681, -0.142998)"
Theft from the person,965109,On or near Chalk Farm Road,,Status update unavailable,09/01/2019 12:00:00 AM,Police Force,,75285424,92b4704c3c912f5f6707430449446c63c9371688e285069ba486a725b1a6bb98,06/01/2019 12:00:00 AM,00AG02N,Camden Town with Primrose Hill,528361.218,184320.668,-0.150354,51.543196,This is only an approximation of where the crime happened,18/02/2021,"(51.543196, -0.150354)"
Theft from the person,965140,On or near Nightclub,,Status update unavailable,09/01/2019 12:00:00 AM,Police Force,,75291110,8f59d6841481edc9b6618c79b990ed168e00f05bbedcf90553eba60d02308e9b,06/01/2019 12:00:00 AM,00AG02N,Camden Town with Primrose Hill,528648.214,184122.744,-0.14629,51.541352,This is only an approximation of where the crime happened,18/02/2021,"(51.541352, -0.14629)"
Theft from the person,964834,On or near Parking Area,,Status update unavailable,09/01/2019 12:00:00 AM,Police Force,,75322164,0d6ee93b1377bf5270e4861e2afa6f391c561321be2e6b3463ac2163d0d1a384,06/01/2019 12:00:00 AM,00AG02N,Camden Town with Primrose Hill,528978.246,184061.68,-0.141556,51.540728,This is only an approximation of where the crime happened,18/02/2021,"(51.540728, -0.141556)"
Theft from the person,964904,On or near Supermarket,,Status update unavailable,09/01/2019 12:00:00 AM,Police Force,,75324315,5dcb9a94f85375b7eb9d905e391f7c68b21a1a7bd075584fbb31d7b02c4a708d,06/01/2019 12:00:00 AM,00AG02N,Camden Town with Primrose Hill,528956.26,183681.681,-0.142012,51.537318,This is only an approximation of where the crime happened,18/02/2021,"(51.537318, -0.142012)"
Theft from the person,964926,On or near Arlington Road,,Status update unavailable,09/01/2019 12:00:00 AM,Police Force,,75324324,9729168366f01a9f0b8222dd7dc14c7a1757a7341b0e60579c0a2b75cd0dcb36,06/01/2019 12:00:00 AM,00AG02N,Camden Town with Primrose Hill,528815.231,183813.745,-0.143996,51.538537,This is only an approximation of where the crime happened,18/02/2021,"(51.538537, -0.143996)"
Theft from the person,964928,On or near Nightclub,,Status update unavailable,09/01/2019 12:00:00 AM,Police Force,,75302716,50f38bdc0540825a01c2e059a684db451a7e6375b034a4703b6bcac514716329,06/01/2019 12:00:00 AM,00AG02N,Camden Town with Primrose Hill,528881.209,183942.714,-0.142998,51.539681,This is only an approximation of where the crime happened,18/02/2021,"(51.539681, -0.142998)"
Theft from the person,964873,On or near Greenland Place,,Status update unavailable,09/01/2019 12:00:00 AM,Police Force,,75305050,d129f9e56aa2a7f013b91fb43e98d787fd11bba718f674066943e673414694c7,06/01/2019 12:00:00 AM,00AG02N,Camden Town with Primrose Hill,528987.226,183836.692,-0.141509,51.538704,This is only an approximation of where the crime happened,18/02/2021,"(51.538704, -0.141509)"
Theft from the person,964928,On or near Nightclub,,Status update unavailable,09/01/2019 12:00:00 AM,Police Force,,75306660,cfab0f03875095f33531b585dcaeb4cb617460ae0de6a57f0d531be49e9a5e34,06/01/2019 12:00:00 AM,00AG02N,Camden Town with Primrose Hill,528881.209,183942.714,-0.142998,51.539681,This is only an approximation of where the crime happened,18/02/2021,"(51.539681, -0.142998)"
Theft from the person,965123,On or near Petrol Station,,Status update unavailable,09/01/2019 12:00:00 AM,Police Force,,75307936,34405b538b2b1756a2519424b09b11fc6a9fdc0d5992044ee67b542c6e4d62f3,06/01/2019 12:00:00 AM,00AG02N,Camden Town with Primrose Hill,528545.228,184150.736,-0.147764,51.541627,This is only an approximation of where the crime happened,18/02/2021,"(51.541627, -0.147764)"
Theft from the person,965140,On or near Nightclub,,Status update unavailable,09/01/2019 12:00:00 AM,Police Force,,75307937,f3b421ea56061ffe32a60e70fe1c84cdfb34dc9d353fd44fe55b9e787c38a07d,06/01/2019 12:00:00 AM,00AG02N,Camden Town with Primrose Hill,528648.214,184122.744,-0.14629,51.541352,This is only an approximation of where the crime happened,18/02/2021,"(51.541352, -0.14629)"
Theft from the person,964928,On or near Nightclub,,Status update unavailable,09/01/2019 12:00:00 AM,Police Force,,75311957,f6fc754bd0b937f602d1f2ea5db31bebf4423aa972bb3f26a2c5d8125ccaef4c,06/01/2019 12:00:00 AM,00AG02N,Camden Town with Primrose Hill,528881.209,183942.714,-0.142998,51.539681,This is only an approximation of where the crime happened,18/02/2021,"(51.539681, -0.142998)"
Theft from the person,964884,On or near Camden Road,,Status update unavailable,09/01/2019 12:00:00 AM,Police Force,,75312346,2657abbcf723a4e4132c734a9f22c622cbb570d71b389071610eff6aebfc4a5a,06/01/2019 12:00:00 AM,00AG02N,Camden Town with Primrose Hill,529058.24,184015.755,-0.14042,51.540297,This is only an approximation of where the crime happened,18/02/2021,"(51.540297, -0.14042)"
Theft from the person,965110,On or near Chalk Farm Road,,Status update unavailable,09/01/2019 12:00:00 AM,Police Force,,75330059,f5c07b45edf0c6f34996c63f550b5d0ebcb7855e934e8fd812b15526c668a5c3,06/01/2019 12:00:00 AM,00AG02N,Camden Town with Primrose Hill,528440.241,184290.73,-0.149226,51.542909,This is only an approximation of where the crime happened,18/02/2021,"(51.542909, -0.149226)"
Theft from the person,965064,On or near Shopping Area,,Status update unavailable,09/01/2019 12:00:00 AM,Police Force,,75330060,421536e69125d4fb315f70f94cf8c334f7def326938bf4b955f28a883c180c65,06/01/2019 12:00:00 AM,00AG02N,Camden Town with Primrose Hill,528522.261,184224.707,-0.148068,51.542297,This is only an approximation of where the crime happened,18/02/2021,"(51.542297, -0.148068)"
Theft from the person,964928,On or near Nightclub,,Status update unavailable,09/01/2019 12:00:00 AM,Police Force,,75317365,75936e77c70a2a448d79aa0ca6e8487e668ef9c20286b608920a2df80182a198,06/01/2019 12:00:00 AM,00AG02N,Camden Town with Primrose Hill,528881.209,183942.714,-0.142998,51.539681,This is only an approximation of where the crime happened,18/02/2021,"(51.539681, -0.142998)"
Theft from the person,964908,On or near Parking Area,,Status update unavailable,09/01/2019 12:00:00 AM,Police Force,,75282615,0ceb911dc2f60d6050205ebec36be8be833422bc312598ed8c9ee8e3b0cfbe1e,06/01/2019 12:00:00 AM,00AG02N,Camden Town with Primrose Hill,528882.239,183773.717,-0.143045,51.538162,This is only an approximation of where the crime happened,18/02/2021,"(51.538162, -0.143045)"
Theft from the person,965125,On or near Nightclub,,Status update unavailable,09/01/2019 12:00:00 AM,Police Force,,75335351,9fd7c5245e5f0d0e245fc9fd5cd9673ac33cd35bd7a1c488536e8e49b1b71600,06/01/2019 12:00:00 AM,00AG02N,Camden Town with Primrose Hill,528676.258,184138.699,-0.14588,51.541489,This is only an approximation of where the crime happened,18/02/2021,"(51.541489, -0.14588)"
Theft from the person,964908,On or near Parking Area,,Status update unavailable,09/01/2019 12:00:00 AM,Police Force,,75335498,b0d42678dde368bbd9b5d80efd04be934eab3fcf285551d80548cb58e7180fdc,06/01/2019 12:00:00 AM,00AG02N,Camden Town with Primrose Hill,528882.239,183773.717,-0.143045,51.538162,This is only an approximation of where the crime happened,18/02/2021,"(51.538162, -0.143045)"
Theft from the person,965064,On or near Shopping Area,,Status update unavailable,09/01/2019 12:00:00 AM,Police Force,,75335917,1bb07e03c48cb384214f4456591100702a4a8d977749e4ac53f972ea83ff0357,06/01/2019 12:00:00 AM,00AG02N,Camden Town with Primrose Hill,528522.261,184224.707,-0.148068,51.542297,This is only an approximation of where the crime happened,18/02/2021,"(51.542297, -0.148068)"
Theft from the person,965125,On or near Nightclub,,Status update unavailable,09/01/2019 12:00:00 AM,Police Force,,75335918,5a2302c6da121a8238987cbef8e4bdd334c53e1bc17e9de3765b472921ba5a8e,06/01/2019 12:00:00 AM,00AG02N,Camden Town with Primrose Hill,528676.258,184138.699,-0.14588,51.541489,This is only an approximation of where the crime happened,18/02/2021,"(51.541489, -0.14588)"
Theft from the person,964855,On or near Pratt Street,,Status update unavailable,09/01/2019 12:00:00 AM,Police Force,,75333156,e7277cbb877a06ac10bf83f404a12061edd8b52cdad43b0bb5b296f8302a0758,06/01/2019 12:00:00 AM,00AG02N,Camden Town with Primrose Hill,529054.236,183684.726,-0.140599,51.537323,This is only an approximation of where the crime happened,18/02/2021,"(51.537323, -0.140599)"
